country,internet_m,internet_f,acct,acct_ed,acct_f,acct_labor,acct_m,acct_nolabor,acct_old,acct_poor,acct_rich,acct_rural,acct_uned,acct_young,barrier_fam,barrier_nodocs,barrier_nofunds,barrier_noneed,barrier_relig,barrier_tooexpens,barrier_toofar,barrier_trust,borrow,borrow_ed,borrow_f,borrow_labor,borrow_m,borrow_nolabor,borrow_old,borrow_poor,borrow_rich,borrow_rural,borrow_uned,borrow_young,dig_pay,dig_pay_ed,dig_pay_f,dig_pay_labor,dig_pay_m,dig_pay_nolabor,dig_pay_old,dig_pay_poor,dig_pay_rich,dig_pay_rural,dig_pay_uned,dig_pay_young,mm,mm_ed,mm_f,mm_labor,mm_m,mm_nolabor,mm_old,mm_poor,mm_rich,mm_rural,mm_uned,mm_young,urban,acct_urban,borrow_urban,dig_pay_urban,mm_urban
Belgium,0.9009999999999999,0.873,0.9863831996917725,0.9883979558944702,0.9881755113601685,0.998950719833374,0.9844925999641418,0.9696308374404907,0.9930004477500916,0.9885673522949219,0.98493194580078125,0.9908142685890198,1,0.9431625604629517,NA,NA,NA,NA,NA,NA,NA,NA,0.4832521378993988,0.5162180662155151,0.4359380602836609,0.5929304957389832,0.5331630706787109,0.3370516002178192,0.515343427658081,0.4286230206489563,0.5195521116256714,0.4924117624759674,0.22943545877933502,0.2736470699310303,0.970612108707428,0.9807978272438049,0.9690057039260864,0.9924402832984924,0.9723066687583923,0.941515326499939,0.9873958230018616,0.9625316262245178,0.9759814143180847,0.9790682196617126,0.896705150604248,0.8609887361526489,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.98001,0.9862928158515504,0.4830653021576353,0.9704396230613875,NA
Bolivia,0.371,0.322,0.5120750069618225,0.5685375928878784,0.5132213830947876,0.5658182501792908,0.5108724236488342,0.31023192405700684,0.5779253840446472,0.38163697719573975,0.5990205407142639,0.4919332265853882,0.409997820854187,0.3547273874282837,0.35355857014656067,0.1688530296087265,0.6535466313362122,0.026181692257523537,0.09293150901794434,0.4468223452568054,0.2782011032104492,0.33646360039711,0.1997629553079605,0.22567279636859894,0.20633374154567719,0.23393677175045013,0.19286957383155823,0.07141659408807755,0.23166656494140625,0.14653512835502625,0.2352427989244461,0.21451325714588165,0.15292122960090637,0.12353017181158066,0.40024232864379883,0.46577563881874084,0.3628735840320587,0.4415237605571747,0.439445823431015,0.245201975107193,0.4446498453617096,0.2959436774253845,0.46976420283317566,0.39466431736946106,0.28176629543304443,0.2941317558288574,0.07119389623403549,0.09701918810606003,0.049114566296339035,0.06974468380212784,0.09435728192329407,0.07663671672344208,0.0551346056163311,0.06808082014322281,0.07326896488666534,0.07267932593822479,0.024505004286766052,0.10956714302301407,0.69425,0.5209455137678647,0.19326687351185767,0.40269890328856484,0.07053970807118944
Bosnia and Herzegovina,0.7240000000000001,0.6829999999999999,0.5884349942207336,0.6925803422927856,0.5474179983139038,0.7760301828384399,0.6317635178565979,0.4297831952571869,0.6280295848846436,0.4750243127346039,0.6639485359191895,0.5884629487991333,0.3942068815231323,0.3758353888988495,0.32528746128082275,0.12766657769680023,0.5118577480316162,0.07619715481996536,0.003186192363500595,0.07888409495353699,0.07154297828674316,0.09091351926326752,0.14734533429145813,0.17153701186180115,0.1268392652273178,0.24742761254310608,0.1690070480108261,0.0627044141292572,0.1679905652999878,0.11961247771978378,0.16581103205680847,0.1343112289905548,0.1022285521030426,0.03649261221289635,0.5026570558547974,0.6062904000282288,0.45174548029899597,0.6959627270698547,0.5564377307891846,0.3391757905483246,0.5382204055786133,0.38988614082336426,0.5777446031570435,0.49952366948127747,0.3093837797641754,0.311702698469162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.48245,0.588405005844631,0.16132771836956472,0.5060184075339668,NA
Botswana,0.405,0.33799999999999997,0.44828304648399353,0.5081670880317688,0.4107416570186615,0.552909255027771,0.4940853416919708,0.32168957591056824,0.48934659361839294,0.29822680354118347,0.5478332042694092,0.4167237877845764,0.3628041744232178,0.3525674045085907,0.1039062961935997,0.1722784787416458,0.6095722913742065,0.01055757887661457,0.18066826462745667,0.19014692306518555,0.14527378976345062,0.10505928844213486,0.0886186808347702,0.12006450444459915,0.06884337961673737,0.1280508190393448,0.11274547129869461,0.04090738296508789,0.10203010588884354,0.033261992037296295,0.12534335255622864,0.08050521463155746,0.044283974915742874,0.05932150036096573,0.41807663440704346,0.5099782943725586,0.38718897104263306,0.524509072303772,0.45576098561286926,0.2892976701259613,0.43931010365486145,0.26841673254966736,0.5173637866973877,0.3899289071559906,0.2959710657596588,0.37264853715896606,0.24378307163715363,0.3593003749847412,0.20506082475185394,0.3386750817298889,0.2910259962081909,0.12896756827831268,0.23053738474845886,0.12483213096857071,0.32269737124443054,0.22152692079544067,0.0935189351439476,0.27518394589424133,0.69446,0.4621681023590906,0.09218834426208009,0.4304607264847537,0.25357506012918624
Brazil,0.6759999999999999,0.6729999999999999,0.700439453125,0.7438774704933167,0.6751465201377869,0.7408473491668701,0.7284754514694214,0.6135196089744568,0.7723004221916199,0.5662524104118347,0.7897491455078125,0.7095689177513123,0.6289719343185425,0.4666775166988373,0.5077943801879883,0.18888328969478607,0.5781095027923584,0.008441575802862644,0.05037977546453476,0.5653014183044434,0.3181493580341339,0.25021982192993164,0.26292869448661804,0.3250645101070404,0.2279258668422699,0.3103261888027191,0.3017275333404541,0.1609736531972885,0.287407785654068,0.15879586338996887,0.3322354257106781,0.24488191306591034,0.1504669189453125,0.18329879641532898,0.578598141670227,0.6499806642532349,0.5727121233940125,0.6383826732635498,0.5851224660873413,0.4499977231025696,0.6338561773300171,0.4323986768722534,0.6759027242660522,0.5757128000259399,0.4494563341140747,0.3988450765609741,0.04836530610918999,0.06958481669425964,0.044026609510183334,0.06885263323783875,0.05317452549934387,0.0042957463301718235,0.04684155434370041,0.022592518478631973,0.06551865488290787,0.03972526267170906,0.008385514840483665,0.05332203209400177,0.8656900000000001,0.699023035707726,0.26572861502701384,0.5790457964152792,0.04970579084863259
British Virgin Islands,0.768,0.7859999999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brunei,0.946,0.946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bulgaria,0.662,0.634,0.7220402956008911,0.8453192114830017,0.7363685965538025,0.8816267251968384,0.7061953544616699,0.5119794011116028,0.7509937882423401,0.5454768538475037,0.838787853717804,0.6561054587364197,0.421352356672287,0.43456098437309265,0.2547321915626526,0.10589347779750824,0.6553897857666016,0.07624758034944534,0.00994838960468769,0.3918055593967438,0.20386379957199097,0.30572670698165894,0.18757547438144684,0.23052279651165009,0.1814659982919693,0.27201199531555176,0.1943316012620926,0.07643312215805054,0.20168417692184448,0.14588992297649384,0.21513885259628296,0.14946457743644714,0.082823246717453,0.04749002680182457,0.6491512060165405,0.7747458219528198,0.6728547811508179,0.8368592858314514,0.6229387521743774,0.4020743668079376,0.6777355074882507,0.4472169876098633,0.7826744914054871,0.5833146572113037,0.34281519055366516,0.36533746123313904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.75008,0.7440091981568434,0.20027368705808707,0.6710873598633366,NA
Burundi,0.039,0.015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cabo Verde,0.594,0.569,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cambodia,0.4,0.4,0.17802168428897858,0.47894877195358276,0.17237743735313416,0.20624962449073792,0.18476387858390808,0.11048810929059982,0.18727371096611023,0.10342153906822205,0.22757524251937866,0.15573829412460327,0.15348665416240692,0.15791383385658264,0.12729628384113312,0.32429197430610657,0.7245621085166931,0.023804977536201477,0.13975977897644043,0.263873815536499,0.3096519112586975,0.18856287002563477,0.26734301447868347,0.22552107274532318,0.2996557652950287,0.2856127917766571,0.22874465584754944,0.22363369166851044,0.31662464141845703,0.22783935070037842,0.29358354210853577,0.27517086267471313,0.2715722620487213,0.16023699939250946,0.15568390488624573,0.39462265372276306,0.15137037634849548,0.1810549944639206,0.16083651781082153,0.09498517960309982,0.16717110574245453,0.10755480080842972,0.18765392899513245,0.13801898062229156,0.13356776535511017,0.13071826100349426,0.0565950870513916,0.09722564369440079,0.05341826751828194,0.05947420746088028,0.06038987636566162,0.04970697686076164,0.05484249070286751,0.047357480973005295,0.06273121386766434,0.04680792987346649,0.05048474669456482,0.060404084622859955,0.23388000000000003,0.25101531723207426,0.2417013561071159,0.21354884321829878,0.0886548478567276
Cameroon,0.27399999999999997,0.192,0.26866769790649414,0.3576672673225403,0.22703450918197632,0.30369725823402405,0.3111521303653717,0.1809820532798767,0.32564908266067505,0.20401306450366974,0.31166204810142517,0.22791609168052673,0.20965607464313507,0.15537326037883759,0.1192837581038475,0.2980886697769165,0.8008189797401428,0.016922997310757637,0.07605168223381042,0.26553329825401306,0.23604266345500946,0.19603492319583893,0.07704083621501923,0.0844830572605133,0.06540470570325851,0.08955524116754532,0.08891487866640091,0.04571487382054329,0.09792057424783707,0.07009975612163544,0.0816565454006195,0.07758617401123047,0.07164217531681061,0.03380075842142105,0.28582653403282166,0.4212557375431061,0.22771011292934418,0.32349133491516113,0.34513118863105774,0.19154426455497742,0.3186578154563904,0.17639543116092682,0.358596533536911,0.23724831640720367,0.19656674563884735,0.2245168536901474,0.1513783037662506,0.24677839875221252,0.1330350935459137,0.17544665932655334,0.17009656131267548,0.0911305770277977,0.14472976326942444,0.07170712947845459,0.20435839891433716,0.11343302577733994,0.08878156542778015,0.16097977757453918,0.56374,0.30020403687860986,0.07661881708035587,0.3234196323074732,0.18074291684221147
Chile,0.84,0.807,0.7383670210838318,0.8054612278938293,0.7062249779701233,0.8376143574714661,0.773949384689331,0.5731779932975769,0.7393456101417542,0.6672932505607605,0.7855316400527954,0.7052054405212402,0.532490611076355,0.7340021729469299,0.22021202743053436,0.23369872570037842,0.5738571882247925,0.046136461198329926,0.048774104565382004,0.5425902009010315,0.2048417031764984,0.4488195478916168,0.3091941177845001,0.34817829728126526,0.30299368500709534,0.39083796739578247,0.3160582184791565,0.17330457270145416,0.3529563546180725,0.2439289689064026,0.3525041341781616,0.27691414952278137,0.1892922967672348,0.11398880183696747,0.6537659168243408,0.7355437278747559,0.6135266423225403,0.7660244703292847,0.6983121633529663,0.46692076325416565,0.6485099792480469,0.5629027485847473,0.7140628099441528,0.5977618098258972,0.40225785970687866,0.6772106885910034,0.18670815229415894,0.23558776080608368,0.16121254861354828,0.25021910667419434,0.2149326205253601,0.08099935203790665,0.17596256732940674,0.11294939368963242,0.2356545329093933,0.15502230823040009,0.03590172901749611,0.23463976383209229,0.87564,0.7430766896220026,0.31377857812553905,0.6617197228934177,0.1912082340261139
Colombia,0.621,0.624,0.448889821767807,0.5254664421081543,0.4140770733356476,0.5035772919654846,0.48797303438186646,0.3018055558204651,0.4896511733531952,0.3366915285587311,0.5233898758888245,0.4010085463523865,0.31772348284721375,0.3275411128997803,0.20785920321941376,0.27973389625549316,0.672227680683136,0.026846107095479965,0.057503778487443924,0.590146541595459,0.20455941557884216,0.2741278409957886,0.2124880701303482,0.27058687806129456,0.17187179625034332,0.25854161381721497,0.25808674097061157,0.08862505853176117,0.2389812469482422,0.10447711497545242,0.2842077314853668,0.182088240981102,0.1129719465970993,0.12529151141643524,0.3732742965221405,0.4489394426345825,0.33226263523101807,0.4278264045715332,0.4193168580532074,0.2265540212392807,0.407975971698761,0.2731228768825531,0.4397751986980438,0.31763121485710144,0.24366919696331024,0.2698458135128021,0.04737451300024986,0.060672327876091,0.03806975856423378,0.058437202125787735,0.057820677757263184,0.017620917409658432,0.05290685221552849,0.044060222804546356,0.049575213342905045,0.03672362491488457,0.024596985429525375,0.030721772462129593,0.80778,0.46028368985113677,0.21972203873450788,0.38651517047006423,0.04990900717907196
Costa Rica,0.737,0.745,0.6783835887908936,0.7326147556304932,0.6087906360626221,0.7152956128120422,0.7546135783195496,0.6115956902503967,0.6790514588356018,0.5803123116493225,0.7434244751930237,0.6352452039718628,0.572589635848999,0.6764660477638245,0.3248822093009949,0.18381547927856445,0.5430378317832947,0.02688986249268055,0.04452395811676979,0.3735123574733734,0.1350473016500473,0.22349333763122559,0.21223026514053345,0.24970638751983643,0.18110905587673187,0.2593577206134796,0.2463194727897644,0.12695881724357605,0.22381696105003357,0.11097154766321182,0.2793850898742676,0.18144692480564117,0.13717487454414368,0.1743636429309845,0.5917813181877136,0.6564405560493469,0.509424090385437,0.6343663334846497,0.6819928884506226,0.5147289037704468,0.574134886264801,0.49377602338790894,0.6567785143852234,0.5233128666877747,0.4653856158256531,0.6446756720542908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7934000000000001,0.6896167502524663,0.220246194196733,0.609610385593672,NA
Ivory Coast,0.5660000000000001,0.364,0.14766596257686615,0.22054597735404968,0.09784384071826935,0.17373032867908478,0.1931692361831665,0.10223066806793213,0.18210123479366302,0.10602321475744247,0.17523376643657684,0.12893730401992798,0.12322869896888733,0.08220357447862625,0.09763310849666595,0.2755476236343384,0.736023485660553,0.019693199545145035,0.03596293553709984,0.3693113327026367,0.21034589409828186,0.20279797911643982,0.0270849522203207,0.05638231709599495,0.014389712363481522,0.035233333706855774,0.03867969661951065,0.012880722060799599,0.03325745835900307,0.009202555753290653,0.0389232262969017,0.020733321085572243,0.017197441309690475,0.015366722829639912,0.38317766785621643,0.5765255689620972,0.3318238854408264,0.4483981132507324,0.4300798177719116,0.2694856524467468,0.4128560423851013,0.29929566383361816,0.4387081563472748,0.34265321493148804,0.3183295428752899,0.3296680450439453,0.34053173661231995,0.5252671837806702,0.29854729771614075,0.4031999707221985,0.3788767457008362,0.23128871619701385,0.3587464392185211,0.27091559767723083,0.38661810755729675,0.31298166513442993,0.2785215973854065,0.308982789516449,0.5077900000000001,0.16581998890332106,0.03324170276844992,0.42245875053622306,0.36723651749050235
Croatia,0.746,0.7090000000000001,0.8614345192909241,0.9592206478118896,0.8269694447517395,0.9523847699165344,0.8983805775642395,0.7680054903030396,0.9265943765640259,0.8099702596664429,0.8957260251045227,0.8821718096733093,0.6201760172843933,0.46860271692276,0.23915138840675354,0,0.2687009871006012,0.19082026183605194,0.005077044945210218,0.04774663597345352,0.021060412749648094,0.06277000159025192,0.38060906529426575,0.5044023394584656,0.331625372171402,0.6029897928237915,0.4331187903881073,0.152167409658432,0.42563381791114807,0.3201090693473816,0.42092111706733704,0.369052916765213,0.07445388287305832,0.10916626453399658,0.8313303589820862,0.9309919476509094,0.7911256551742554,0.9249928593635559,0.8744291067123413,0.735115110874176,0.901574969291687,0.7727785706520081,0.8703442811965942,0.8482262492179871,0.5853994488716125,0.407843679189682,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.56947,0.8457567388488844,0.3893457303094783,0.8185567490934837,NA
Cuba,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Curacao,0.675,0.687,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cyprus,0.843,0.846,0.8871576189994812,0.9131889343261719,0.9001421928405762,0.9052654504776001,0.873152494430542,0.849615752696991,0.9216016530990601,0.8380718231201172,0.9196999073028564,0.8734245896339417,0.8109118342399597,0.7318450808525085,0.35578396916389465,0.15322040021419525,0.5018144845962524,0.002023405861109495,0.00591322872787714,0.29006585478782654,0.08742943406105042,0.2835826277732849,0.24873295426368713,0.31166768074035645,0.24065221846103668,0.3136950433254242,0.25744882225990295,0.11405099183320999,0.26440224051475525,0.18414808809757233,0.29155054688453674,0.2092714011669159,0.04597977176308632,0.17204098403453827,0.8013518452644348,0.84108734130859375,0.8216982483863831,0.814430832862854,0.7794062495231628,0.7742360234260559,0.8302041292190552,0.7241528630256653,0.8525322079658508,0.7768763899803162,0.6816732883453369,0.6763932108879089,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6681,0.8939799396796526,0.2683367403328659,0.8135108089058042,NA
Czechia,0.828,0.787,0.8099226355552673,0.9121736884117126,0.7858478426933289,0.9675378799438477,0.83576899766922,0.5865120887756348,0.8754599094390869,0.706443727016449,0.8787659406661987,0.7894662618637085,0.3682895302772522,0.4118419587612152,0.3881795406341553,0.09396942704916,0.3900406062602997,0.09867801517248154,0.010453836061060429,0.39617839455604553,0.10478004068136215,0.25685542821884155,0.2952059805393219,0.3315516412258148,0.2676132917404175,0.40341970324516296,0.3248291015625,0.14181919395923615,0.31465262174606323,0.2581556439399719,0.31985512375831604,0.2662149965763092,0.13822518289089203,0.17708486318588257,0.7955685257911682,0.8965656161308289,0.770043134689331,0.9640220999717712,0.8229721784591675,0.5567951202392578,0.8607811331748962,0.6902004480361938,0.8656685948371887,0.7714805603027344,0.3593510389328003,0.399459570646286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.73792,0.8171879304613326,0.3055024314784838,0.8041236184776501,NA
Denmark,0.978,0.975,0.9991737008094788,0.9990964531898499,1,1,0.9983296394348145,0.9978359341621399,0.9990249872207642,1,0.9986233711242676,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0.46312427520751953,0.48011642694473267,0.42220017313957214,0.5767754316329956,0.504929780960083,0.27911776304244995,0.46237772703170776,0.41937166452407837,0.49226564168930054,0.44814348220825195,0.25607770681381226,0.4672709107398987,0.9939408898353577,0.9950956106185913,0.9922150373458862,1,0.9957038760185242,0.9841309189796448,0.9928500056266785,0.9955837726593018,0.992846667766571,0.9950968027114868,0.9760335683822632,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.87874,0.9990596772759619,0.4651915203074253,0.9937813819088273,NA
Djibouti,0.599,0.516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dominican Republic,0.746,0.75,0.5478295087814331,0.714468777179718,0.5335192084312439,0.6085126996040344,0.5622785687446594,0.37625691294670105,0.6099433302879333,0.400534451007843,0.6454155445098877,0.49527356028556824,0.4163312017917633,0.3876858949661255,0.3119405210018158,0.24043262004852295,0.6674621105194092,0.008161604404449463,0.09075195342302322,0.378305584192276,0.201296865940094,0.21010875701904297,0.3029269576072693,0.4204365313053131,0.27340248227119446,0.3650309145450592,0.3327377438545227,0.12733741104602814,0.3731257915496826,0.15412817895412445,0.40150928497314453,0.28079935908317566,0.20008587837219238,0.12226513773202896,0.4438900947570801,0.5695836544036865,0.4125547707080841,0.5049635171890259,0.4755292534828186,0.27121424674987793,0.4890068769454956,0.30472350120544434,0.5360908508300781,0.40228283405303955,0.33818039298057556,0.32858628034591675,0.03894679620862007,0.036966703832149506,0.019138706848025322,0.050220806151628494,0.05894694849848747,0.007071238476783037,0.03754446282982826,0.03204527497291565,0.04351919889450073,0.047833263874053955,0.0379653200507164,0.04270162805914879,0.81074,0.5600982247845011,0.3080924475259485,0.4536029375437277,0.036872329831779134
Ecuador,0.546,0.535,0.5086777210235596,0.5449303388595581,0.42187660932540894,0.583079993724823,0.5989989638328552,0.32321780920028687,0.5702824592590332,0.33395078778266907,0.6250219941139221,0.47360360622406006,0.406512975692749,0.3421577513217926,0.36859506368637085,0.21895527839660645,0.6306116580963135,0.01793746091425419,0.042703066021203995,0.5284298658370972,0.3393101692199707,0.2830697298049927,0.16662611067295074,0.18749284744262695,0.10939986258745193,0.19797636568546295,0.22617308795452118,0.08848045021295547,0.18444417417049408,0.12541355192661285,0.194068044424057,0.1410534381866455,0.1078207865357399,0.11890675127506256,0.3155612051486969,0.3663417398929596,0.2385963797569275,0.3785046637058258,0.39564722776412964,0.1586643010377884,0.3565841317176819,0.1721350997686386,0.41106340289115906,0.27898135781288147,0.17245474457740784,0.2041613757610321,0.029369747266173363,0.036375753581523895,0.024362776428461075,0.03266099467873573,0.034579768776893616,0.021165771409869194,0.029309188947081566,0.002221769420430064,0.0474465936422348,0.021003350615501404,0.009625867009162903,0.029574939981102943,0.6382099999999999,0.5285606184919649,0.18112280796509653,0.33629767585210907,0.03411251006250468
Egypt,0.524,0.413,0.3207135796546936,0.3250831961631775,0.2699441909790039,0.3790431022644043,0.37217721343040466,0.2751797139644623,0.3935263752937317,0.2032022476196289,0.3988640606403351,0.2905271649360657,0.31292036175727844,0.12230744957923889,0.09425017237663269,0.12707385420799255,0.8317843675613403,0.037492286413908005,0.04679926112294197,0.17720729112625122,0.07009856402873993,0.051992904394865036,0.08760064840316772,0.09480895847082138,0.06393122673034668,0.13819967210292816,0.11159372329711914,0.04810146987438202,0.11251312494277954,0.06828222423791885,0.10044829547405243,0.08854754269123077,0.07474459707736969,0.019717128947377205,0.22832047939300537,0.2337339073419571,0.16781137883663177,0.28279659152030945,0.28965699672698975,0.18579472601413727,0.2821868062019348,0.13457025587558746,0.2906687557697296,0.20256492495536804,0.21866562962532043,0.08154120296239853,0.01792016252875328,0.022038523107767105,0.005412440747022629,0.021478600800037384,0.030598917976021767,0.015142335556447506,0.013711278326809406,0.0023700029123574495,0.028261739760637283,0.00748788844794035,0.010575048625469208,0.029388869181275368,0.42704000000000003,0.36121472281970174,0.08633019937898123,0.2628767328366844,0.031917155216423236
El Salvador,0.35100000000000003,0.327,0.2933575212955475,0.38646605610847473,0.23544009029865265,0.36453792452812195,0.3634073734283447,0.1619037240743637,0.3258022964000702,0.17977532744407654,0.3690381944179535,0.25734469294548035,0.19666042923927307,0.21138925850391388,0.14557068049907684,0.2372603863477707,0.5297281742095947,0.02687068283557892,0.04532740265130997,0.4489355981349945,0.17465366423130035,0.29634028673171997,0.11549917608499527,0.15530402958393097,0.0960884764790535,0.14259836077690125,0.13897599279880524,0.06545320898294449,0.1251632124185562,0.07459413260221481,0.14275451004505157,0.12046529352664948,0.07416017353534698,0.09108404070138931,0.23602937161922455,0.3289295732975006,0.18279117345809937,0.29825347661972046,0.30041980743408203,0.12111575156450272,0.2488178163766861,0.1457226574420929,0.2962014079093933,0.20691339671611786,0.1395486444234848,0.20372073352336884,0.035496149212121964,0.05260273814201355,0.021849004551768303,0.041740451008081436,0.052002064883708954,0.023964356631040573,0.031102318316698074,0.0222909078001976,0.044294897466897964,0.03711814433336258,0.017730236053466797,0.04659669101238251,0.7202299999999999,0.30734653728696454,0.11357011081882808,0.24733933690620533,0.03486609273701056
Estonia,0.894,0.893,0.9799396991729736,0.9904820322990417,0.9837523698806763,0.983749270439148,0.9754672050476074,0.9737620949745178,0.9883488416671753,0.9621381759643555,0.9917908310890198,0.9818993210792542,0.943781316280365,0.9192842245101929,NA,NA,NA,NA,NA,NA,NA,NA,0.3183814287185669,0.3658169209957123,0.2953071892261505,0.41059839725494385,0.34544888138771057,0.1688402146100998,0.33910518884658813,0.19569611549377441,0.4000576436519623,0.28543755412101746,0.1279781013727188,0.16890010237693787,0.9676200747489929,0.9848573207855225,0.9751545190811157,0.9794382452964783,0.9587817192077637,0.9484554529190063,0.9792090058326721,0.9471493363380432,0.9812482595443726,0.969056248664856,0.9039530754089355,0.8840287327766418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6888,0.9790543415405193,0.3332654789142077,0.9669712110402,NA
Ethiopia,NA,NA,0.34827569127082825,0.6504378914833069,0.2907543182373047,0.3839321732521057,0.40943875908851624,0.23385831713676453,0.3836132884025574,0.2241227626800537,0.4309527277946472,0.32398247718811035,0.29572272300720215,0.281642884016037,0.075979083776474,0.10672760754823685,0.8513395190238953,0.008821691386401653,0.026628393679857254,0.05150238797068596,0.20232297480106354,0.02433547005057335,0.10659494996070862,0.06464795768260956,0.08525443822145462,0.11916473507881165,0.12928654253482819,0.06626002490520477,0.13585637509822845,0.10861169546842575,0.10525194555521011,0.11216647177934647,0.11389049887657166,0.051419373601675034,0.11892487853765488,0.4135872423648834,0.08156948536634445,0.1397395133972168,0.15864524245262146,0.052133191376924515,0.13177217543125153,0.05017233267426491,0.1647091805934906,0.10382679104804993,0.06767631322145462,0.0946999043226242,0.003159289015457034,0.0213241595774889,5.760100320912898e-4,0.004143834579735994,0.005906115751713514,0,0.004258639644831419,0,0.005263150669634342,0.003159039421007037,0,0.001086344476789236,0.20763,0.44098490498138637,0.08533257581711627,0.17654310126143405,0.003160241532696085
Finland,0.902,0.8759999999999999,0.9978541731834412,1,0.9958627223968506,1,1,0.9944877624511719,0.9975841641426086,0.9946334958076477,1,0.9962500929832458,0.9920621514320374,1,NA,NA,NA,NA,NA,NA,NA,NA,0.5420467257499695,0.6435807943344116,0.5218716263771057,0.6633741855621338,0.56378573179245,0.35170412063598633,0.5713247060775757,0.409818172454834,0.6301460266113281,0.5156956315040588,0.2758793830871582,0.3093753457069397,0.9830278158187866,0.9968173503875732,0.9754526615142822,1,0.9911901354789734,0.9564012885093689,0.9874545335769653,0.9787270426750183,0.98589324951171875,0.9851539731025696,0.945746898651123,0.9478484988212585,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.85382,0.9981288030160341,0.5465582187541943,0.982663802710938,NA
France,0.838,0.804,0.9400404691696167,0.9723317623138428,0.9128713011741638,0.9760464429855347,0.9697882533073425,0.8918480277061462,0.9791196584701538,0.9346917867660522,0.9435994029045105,0.9438958764076233,0.7981686592102051,0.7033166289329529,NA,NA,NA,NA,NA,NA,NA,NA,0.45152953267097473,0.494183212518692,0.447809636592865,0.5135666131973267,0.4556024670600891,0.36849549412727356,0.500121533870697,0.417132705450058,0.4744167625904083,0.4337395429611206,0.23721294105052948,0.15718120336532593,0.9219053983688354,0.9643709063529968,0.9007110595703125,0.9728568196296692,0.9451113343238831,0.8537090420722961,0.9615306258201599,0.9067882299423218,0.9319641590118408,0.9212744832038879,0.7388054132461548,0.6818736791610718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.80444,0.9391032166219258,0.4558542932344214,0.9220587743442433,NA
